Price,Area,Age,Tenure,Purchaser,Region
1930000.0,1130.22,12,Leasehold,HDB,Bukit Merah
3500000.0,1808.35,41,Freehold,Private,Marine Parade
2150000.0,1097.93,1,Leasehold,HDB,Toa Payoh
1680000.0,936.47,4,Leasehold,HDB,Toa Payoh
2868000.0,1356.26,14,Freehold,Private,Bukit Timah
1018000.0,570.49,7,Leasehold,HDB,Toa Payoh
898888.0,419.8,4,Leasehold,HDB,Kallang
2560000.0,1173.28,18,Leasehold,Private,Newton
2540000.0,1001.05,9,Freehold,Private,Tanglin
1675000.0,1291.68,29,Leasehold,Private,Bishan
3250000.0,1410.08,9,Freehold,Private,Novena
1415200.0,710.42,1,Leasehold,HDB,Bukit Timah
3050000.0,1829.88,31,Freehold,Private,Bukit Timah
2500000.0,1367.03,8,Leasehold,Private,Bishan
1444608.0,1216.33,22,Leasehold,Private,Geylang
3138000.0,1829.88,26,Freehold,Private,Queenstown
1250000.0,678.13,4,Leasehold,HDB,Toa Payoh
1240000.0,635.08,9,Leasehold,Private,Bukit Timah
1400000.0,828.83,11,Leasehold,Private,Toa Payoh
2408000.0,1184.04,26,Freehold,Private,Tanglin
13008888.0,2884.75,22,Freehold,Private,Newton
5508000.0,2712.53,10,Leasehold,Private,Southern Islands
1750000.0,828.83,8,Freehold,HDB,Bukit Merah
2775000.0,1227.1,13,Leasehold,Private,Others
1820000.0,1054.87,12,Leasehold,HDB,Bukit Merah
2200000.0,1345.5,8,Leasehold,Private,Bishan
3000000.0,1291.68,1,Leasehold,Private,Bukit Timah
3630000.0,1689.95,15,Freehold,Private,Novena
1935000.0,1140.98,22,Leasehold,HDB,Bukit Merah
6477000.0,3175.38,33,Freehold,Private,Tanglin
7350000.0,2680.24,12,Freehold,Private,River Valley
2300000.0,1216.33,9,Leasehold,Private,Bukit Timah
1500000.0,1248.62,24,Leasehold,Private,Bukit Timah
2420000.0,1054.87,3,Leasehold,Private,Queenstown
840000.0,419.8,4,Leasehold,Private,Kallang
800000.0,441.32,6,Freehold,HDB,Bukit Timah
2600000.0,1399.32,24,Freehold,Private,Toa Payoh
880000.0,527.44,7,Leasehold,Private,Toa Payoh
3000000.0,1894.46,26,Leasehold,Private,Kallang
1720000.0,925.7,10,Freehold,Private,Novena
1918000.0,1205.57,19,Leasehold,Private,Bishan
965000.0,452.09,8,Freehold,Private,Tanglin
11100000.0,2884.75,22,Freehold,Private,Newton
2750000.0,1528.49,13,Freehold,HDB,Novena
1720000.0,1108.69,11,Freehold,Private,Kallang
950000.0,462.85,6,Leasehold,Private,Queenstown
7696000.0,2475.72,9,Freehold,Private,Newton
790000.0,441.32,6,Leasehold,HDB,Geylang
2128000.0,1291.68,12,Leasehold,Private,Bishan
3639000.0,1722.24,10,Leasehold,Private,Southern Islands
1595000.0,1033.34,25,Freehold,HDB,Bukit Timah
3050000.0,1517.72,7,Leasehold,Private,Bukit Merah
2325000.0,1291.68,19,Leasehold,HDB,Marine Parade
2100000.0,1022.58,2,Leasehold,HDB,Toa Payoh
2480000.0,1216.33,0,Leasehold,Private,Bukit Timah
1650000.0,1022.58,8,Leasehold,Private,Bishan
2150000.0,1108.69,1,Leasehold,Private,Toa Payoh
1150000.0,462.85,9,Freehold,Private,Novena
2050000.0,1323.97,6,Leasehold,Private,Geylang
4930000.0,2012.87,13,Freehold,Private,River Valley
1518000.0,1044.11,19,Leasehold,HDB,Geylang
1310000.0,785.77,6,Leasehold,HDB,Geylang
1470000.0,871.88,22,Leasehold,HDB,Bukit Merah
3450000.0,1743.77,6,Leasehold,Private,Bukit Merah
2080000.0,1162.51,17,Leasehold,Private,Bukit Timah
2650000.0,1044.11,11,Freehold,Private,Novena
1900000.0,1162.51,22,Leasehold,HDB,Bukit Merah
1980000.0,1291.68,27,Leasehold,HDB,Bukit Timah
3200000.0,1872.94,13,Freehold,Private,Novena
9800000.0,2841.7,12,Freehold,Private,River Valley
14000000.0,3476.77,12,Freehold,Private,Tanglin
18000000.0,7556.33,40,Freehold,Private,Tanglin
4650000.0,2109.74,13,Freehold,Private,Marine Parade
2480000.0,1227.1,15,Freehold,Private,Bukit Timah
1350000.0,753.48,1,Leasehold,Private,Toa Payoh
5509000.0,2508.01,10,Leasehold,Private,Southern Islands
960000.0,430.56,3,Leasehold,Private,Queenstown
7200000.0,2281.97,15,Freehold,Private,River Valley
980000.0,452.09,7,Leasehold,Private,Bukit Merah
2650000.0,1442.38,30,Freehold,Private,Kallang
2460000.0,1162.51,12,Freehold,Private,Marine Parade
1200000.0,699.66,6,Leasehold,Private,Geylang
4165000.0,1851.41,26,Freehold,Private,Tanglin
1490000.0,699.66,6,Leasehold,HDB,Queenstown
3780000.0,2142.04,31,Freehold,Private,Kallang
955000.0,505.91,1,Leasehold,Private,Toa Payoh
1830000.0,1011.82,27,Leasehold,Private,Tanglin
2538000.0,1410.08,16,Leasehold,Private,Kallang
1500000.0,796.54,6,Leasehold,Private,Queenstown
2050000.0,1001.05,19,Freehold,Private,Tanglin
4461000.0,2174.33,12,Leasehold,Private,Southern Islands
3550000.0,1517.72,15,Freehold,Private,Marine Parade
2020000.0,1410.08,19,Leasehold,Private,Bukit Timah
4000000.0,2228.15,27,Freehold,Private,Tanglin
2415000.0,1388.56,27,Leasehold,Private,Tanglin
1850000.0,1108.69,19,Leasehold,Private,Marine Parade
2800000.0,1733.0,14,Leasehold,Private,Bukit Merah
2700000.0,1528.49,13,Freehold,Private,Novena
8680000.0,4014.97,18,Leasehold,Private,Newton
1710000.0,850.36,5,Leasehold,Private,Rochor
1180000.0,699.66,7,Leasehold,Private,Kallang
4150000.0,2411.14,30,Freehold,Private,Kallang
1695000.0,1033.34,7,Leasehold,Private,Toa Payoh
1830000.0,1033.34,7,Leasehold,Private,Toa Payoh
2350000.0,1377.79,12,Leasehold,HDB,Bukit Merah
3180000.0,1474.67,27,Freehold,Private,Marine Parade
2788000.0,1582.31,25,Freehold,Private,Marine Parade
2288888.0,1248.62,12,Leasehold,Private,Bishan
3600000.0,1571.54,13,Freehold,Private,Newton
1200000.0,667.37,2,Leasehold,Private,Toa Payoh
3200000.0,1668.42,24,Freehold,Private,River Valley
2475000.0,1474.67,10,Leasehold,HDB,Bukit Merah
2888000.0,1603.84,9,Leasehold,Private,Bukit Timah
3120000.0,1474.67,27,Freehold,Private,Marine Parade
14080000.0,7717.79,37,Freehold,Private,River Valley
1550000.0,699.66,5,Leasehold,HDB,Rochor
2300000.0,1313.21,19,Leasehold,Private,Marine Parade
5744700.0,2508.01,10,Leasehold,Private,Southern Islands
7350000.0,2647.94,8,Freehold,Private,Bukit Timah
2300000.0,1044.11,25,Freehold,Private,River Valley
